VNUM	GOLD_MIN	GOLD_MAX	EXP	RESURRECTION_VNUM	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
34013	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34014	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34015	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34016	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34017	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34018	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34019	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34020	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34021	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34022	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34023	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34024	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34026	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34027	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34028	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34029	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34030	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34031	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34032	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34033	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34034	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34035	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34036	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34037	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34039	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34041	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34042	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34045	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34046	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34049	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34050	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34053	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34054	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34055	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34056	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34057	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34058	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34059	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34060	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34061	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34062	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34063	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34064	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34065	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34066	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34067	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34068	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34069	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34070	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34071	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34072	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34073	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34074	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34075	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34076	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34080	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34081	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34082	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34083	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34084	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34085	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34086	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34087	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34088	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34090	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34091	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34092	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34093	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34094	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34095	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34096	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34097	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34098	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34099	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34100	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34101	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34102	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34103	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34103	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34105	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34106	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34107	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34108	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60000	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60001	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60002	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60003	0	0	2484.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
